FactKey,InvoiceNo,CustomerKey,ProductKey,HolidayKey,ExchangeKey,TrafficKey,ShippingKey,Quantity,UnitPrice,TotalAmount,Country
0f9d228f-a47c-41d9-9acc-98a4973d7660,565150,2720,14035,,34,4,,96,0.21,20.16,United Kingdom
c733b1c4-7960-4fce-a768-207a59e552ae,540464,2720,14032,,34,4,2455,96,0.21,20.16,United Kingdom
98c93384-6161-4de6-b53f-fa112eea4543,539587,2720,14026,,34,4,3367,96,0.21,20.16,United Kingdom
34348627-89b0-4a9a-8353-f5db5af6420e,545182,3616,309,,34,4,3943,96,0.21,20.16,United Kingdom
a0fcacf3-c04d-43c2-8c60-1eb643cbed57,548388,507,114,,34,4,,96,0.21,20.16,United Kingdom
20b5003a-3d64-496f-99f7-11323f1d87dc,540464,2720,14031,,34,4,2455,96,0.21,20.16,United Kingdom
75fec931-5009-412a-a107-7f1ff5b63551,544295,2720,14027,,34,4,4869,96,0.21,20.16,United Kingdom
0c37efe0-b4d6-41dc-8ca2-ef9a5f2ef036,554937,2942,308,,34,4,,96,0.21,20.16,United Kingdom
a9936c84-198b-4035-8d7b-bbb4fb5cb946,544295,2720,14028,,34,4,4869,96,0.21,20.16,United Kingdom
f3b8c5a2-439e-4713-baa6-2115a4b80163,544295,2720,14031,,34,4,4869,96,0.21,20.16,United Kingdom
7a1a993c-ea03-4832-8270-407392728073,555284,2720,14026,,34,4,,96,0.21,20.16,United Kingdom
d9eb6946-b677-42de-813d-048a19c3588a,544687,2143,288,,34,4,2894,100,0.21,21.0,United Kingdom
b9f47768-c7d1-4a1e-87a6-b08df59e8b11,560228,1244,288,,34,4,,100,0.21,21.0,United Kingdom
0decbce3-1640-42c2-b989-a1b427ba9a3e,546113,4218,290,,34,4,,100,0.21,21.0,United Kingdom
33867237-fb6c-44a3-8af8-f3a54734cfd5,556495,696,287,,34,4,,100,0.21,21.0,United Kingdom
fa89c8fd-3f77-4208-9982-b69e1fca129f,568710,2115,287,,34,4,,100,0.21,21.0,United Kingdom
0d34efb8-1b1c-4bfa-824b-7e01bcde8af7,556071,1155,288,,34,4,,100,0.21,21.0,United Kingdom
47d5553d-98d3-406c-ba18-96a14619bb44,552843,2115,288,1,34,4,,100,0.21,21.0,United Kingdom
e72d31cd-9ed9-4ce1-8582-eda500da54e1,554098,2139,290,,34,4,,100,0.21,21.0,United Kingdom
c0994a6c-45a1-4a89-b97c-c684bdca90d2,581467,2003,290,,34,4,,100,0.21,21.0,United Kingdom
7eef1cfc-9504-4638-8358-dcec802c57ca,574575,637,287,,34,4,,100,0.21,21.0,United Kingdom
f521fbc5-17be-47d6-b755-7bb523dd39af,562851,640,290,,34,4,,100,0.21,21.0,United Kingdom
ffa724c1-198e-40f1-9b95-0ef93be8f85e,560861,2095,290,,34,4,,100,0.21,21.0,United Kingdom
d14cecd6-d0a9-4f15-869b-f208eea14268,566591,486,288,,34,4,,100,0.21,21.0,United Kingdom
bdc4c35d-992b-42e9-9711-6367a728fdae,545182,3616,288,,34,4,3943,100,0.21,21.0,United Kingdom
085fb238-43c5-4195-9df9-079672443395,541280,2398,290,,34,4,535,100,0.21,21.0,United Kingdom
62688633-dcd6-4b86-a735-60203c4d4909,572762,4274,287,,34,4,,100,0.21,21.0,United Kingdom
14bda6f2-6bc6-441d-8b87-ccc4e6b843d7,550626,2143,289,,34,4,,100,0.21,21.0,United Kingdom
8de7e6d9-a9c0-4c3b-bec9-8e6ce91098b5,558432,164,289,,34,4,,100,0.21,21.0,United Kingdom
4ac9ed37-5ac9-448e-9008-b8d9e58c0cea,538094,640,290,,34,4,4213,100,0.21,21.0,United Kingdom
e026757c-561e-4402-95f6-df0b65b8128d,574722,1235,289,,34,4,,100,0.21,21.0,United Kingdom
e1a36b90-cf29-4825-ab79-6a87d90a4544,545663,1785,290,,34,4,,100,0.21,21.0,United Kingdom
ff65eafd-a8fc-4c93-86c2-87ad1f274b39,579091,428,290,17,34,4,,100,0.21,21.0,United Kingdom
6f7606f8-ff51-48d5-a072-771ad5264555,562608,4202,289,,34,4,,100,0.21,21.0,United Kingdom
4e82ea97-c10f-4d37-b616-ba736815987a,564144,1485,288,,34,4,,100,0.21,21.0,United Kingdom
548c48ab-79c7-4482-8349-60fd0a5f7528,554992,432,207,,34,4,,104,0.21,21.84,United Kingdom
f8236c3a-9670-4a9d-ac04-e4edffb1630f,569653,1361,214,,33,4395,,112,0.21,23.52,Switzerland
fb12de66-43b5-4c00-96f1-45fd7a25b140,554650,1578,204,,18,7154,,112,0.21,23.52,France
51d65584-2a19-4b8f-9b3b-5bce61e9a146,549847,475,204,,34,4,,112,0.21,23.52,United Kingdom
cf235649-721c-4a5e-ac29-ab4c186c2e2b,554650,1578,215,,18,7154,,112,0.21,23.52,France
c5cce076-e116-45c7-9ca0-2fa16fb5420e,564337,57,214,,20,936,,112,0.21,23.52,Germany
c07b35b3-277d-489a-b88a-07b28edd30a5,561093,89,205,,22,2755,,112,0.21,23.52,Spain
731495d9-2e78-422d-b293-cc3007ce46ab,544412,1008,212,,34,4,4903,112,0.21,23.52,United Kingdom
cdcb2dac-4b11-409e-a22e-7bc59bb9b64f,549847,475,213,,34,4,,112,0.21,23.52,United Kingdom
26a1b76e-ab93-4f7c-8720-6b84db888cce,561544,2941,205,,34,4,,112,0.21,23.52,United Kingdom
242b1183-b490-49f8-86bc-a221db98abe0,562422,196,212,,34,4,,112,0.21,23.52,United Kingdom
676a4de7-82a1-499d-92b5-316c5b43b80d,564642,805,205,,34,4,,112,0.21,23.52,United Kingdom
14183de0-eddd-4401-ae03-958c887f5c88,553838,2260,205,,18,7154,,112,0.21,23.52,France
a13b39e3-83da-454b-a1eb-9bf823a8ecfb,567853,2411,207,,34,4,,112,0.21,23.52,United Kingdom
9f9b2c0c-ec6d-41fe-8952-be9af647aa5e,580360,1311,215,,34,4,,112,0.21,23.52,United Kingdom
1e866fbd-3ded-40e3-9ae2-f8ec30c020d2,569568,3503,212,,18,7154,,112,0.21,23.52,France
1819fc4c-1c10-4c4a-b3d9-1056e4a1e13f,536409,822,214,,34,4,2,112,0.21,23.52,United Kingdom
b947bb5f-884e-4f34-a0b8-8e245dfc9f48,577519,3871,215,,34,4,,112,0.21,23.52,United Kingdom
c13960cf-4037-4a14-ac86-c8ce07538514,546913,2642,214,10,34,4,,112,0.21,23.52,United Kingdom
ec252e04-6eeb-4a98-8870-665076cd1c62,551426,4120,212,,34,4,,112,0.21,23.52,United Kingdom
a4054ae5-49c8-46a0-b8a0-0774aeed24bf,563037,1341,213,,25,14031,,112,0.21,23.52,Belgium
d49ef4f8-1c47-4d67-8675-9ce4417e1dda,546850,507,207,10,34,4,,112,0.21,23.52,United Kingdom
7bb5e2a2-6635-412a-814b-811b2f6084b1,577324,3896,214,,34,4,,112,0.21,23.52,United Kingdom
67f923b7-79d9-44d1-9f4a-4cc92d95c0be,552262,16,206,,21,5425,,112,0.21,23.52,EIRE
faf49de0-2dad-4529-ab50-669f2d779d52,561896,329,212,,34,4,,112,0.21,23.52,United Kingdom
154c7323-5c9f-4603-9920-879a79c46ee2,574475,1457,206,,34,4,,112,0.21,23.52,United Kingdom
fef04218-2063-4de8-a321-5862b069b46d,568833,1659,215,,34,4,,112,0.21,23.52,United Kingdom
311a03f2-246c-4333-858a-30c5f5fd5dc7,562166,1445,206,13,34,4,,112,0.21,23.52,United Kingdom
276ff1ae-e019-4c5d-a1ed-b15b536ad3e5,551056,4086,212,,34,4,,112,0.21,23.52,United Kingdom
dc14a226-7417-45d2-8038-29fe6449f877,546850,507,214,10,34,4,,112,0.21,23.52,United Kingdom
7e600dac-bf8f-4e57-bd95-2e3fd0a9105a,564503,722,213,,34,4,,112,0.21,23.52,United Kingdom
e2bddb20-1219-4362-a784-bf8008dcf604,580360,1311,206,,34,4,,112,0.21,23.52,United Kingdom
e2873615-0785-4351-9c7f-b41ab1e23d19,539261,1328,206,,34,4,2319,112,0.21,23.52,United Kingdom
24f876a9-769f-4074-a7cc-46c43f83c6a3,577228,2240,215,,27,4138,,112,0.21,23.52,Cyprus
5c94735f-3b71-4841-96a1-3e8a9af82a57,575908,4099,215,,34,4,,112,0.21,23.52,United Kingdom
2012d232-0888-4fac-9fb3-51033cf2486d,549577,2458,212,,34,4,,112,0.21,23.52,United Kingdom
75a65a5d-2914-41d3-abf2-8ef394860e36,569568,3503,206,,18,7154,,112,0.21,23.52,France
b90c4364-db60-423e-9ea7-392e38b26412,552874,2277,212,,20,936,,112,0.21,23.52,Germany
43e5b5ab-8793-4dae-8f32-441b46a8c0b8,547383,2292,214,,20,936,,112,0.21,23.52,Germany
952cc666-7be6-4f91-a6de-0db90cd0f8de,575908,4099,205,,34,4,,112,0.21,23.52,United Kingdom
55c6e1eb-331f-449e-bea4-ab3642c54c9e,552854,2376,205,1,34,4,,112,0.21,23.52,United Kingdom
5d82c1e4-a52f-4715-afe3-d991274384f5,548796,948,213,,34,4,,112,0.21,23.52,United Kingdom
37292c6e-5f3e-453c-b087-fd3fe8b0467b,568650,2340,207,,33,4395,,112,0.21,23.52,Switzerland
4342c015-0ee9-42d6-8c04-77fe30418f4c,572319,2754,207,,34,4,,112,0.21,23.52,United Kingdom
b3d7aec6-e6fb-4608-915f-526934d04b45,552874,2277,204,,20,936,,112,0.21,23.52,Germany
66dead1e-e31e-42a4-941f-3127a3fad65a,549577,2458,207,,34,4,,112,0.21,23.52,United Kingdom
578978fc-28cb-4910-91ef-c506ed6f5ac3,540642,1578,214,,18,7154,4510,112,0.21,23.52,France
8adfcac1-0c9c-43ae-bbb8-c8679e6243fe,552418,722,213,,34,4,,112,0.21,23.52,United Kingdom
3247a08e-4b67-425b-9a94-b819276c9511,546089,1027,204,,34,4,,112,0.21,23.52,United Kingdom
53c26214-4acb-446d-92e9-66a7356a4a0e,554978,2090,204,,34,4,,112,0.21,23.52,United Kingdom
c6ee047a-6018-4813-bb8e-e559706c5cec,546913,2642,206,10,34,4,,112,0.21,23.52,United Kingdom
3942dd6c-714a-48a9-aa88-f8285469f082,561625,379,212,,34,4,,112,0.21,23.52,United Kingdom
c130b176-52e4-4ce1-b5ae-5114e00b10ec,568381,982,214,,34,4,,112,0.21,23.52,United Kingdom
8ad7daad-09a7-45d9-944c-cf99627ffad5,567297,1776,214,,34,4,,112,0.21,23.52,United Kingdom
a6b878ca-23c2-44f9-a555-d7ed976c2e29,542741,2018,214,,34,4,4757,112,0.21,23.52,United Kingdom
568aee4e-e09b-44c1-84e6-0be64326aa96,552854,2376,212,1,34,4,,112,0.21,23.52,United Kingdom
e6925258-4799-4e99-a5f7-25d0b01d7b60,569223,3458,205,,34,4,,112,0.21,23.52,United Kingdom
c30dac3a-b137-4ef3-85b6-29be06c3d28c,541975,,207,,8,8740,1639,112,0.21,23.52,Hong Kong
98ca3da3-06ff-4bfe-87ae-789c76c54238,563522,2653,214,,34,4,,112,0.21,23.52,United Kingdom
7fabc0ee-8299-4fb5-bee4-dc158f0bebb0,537065,2257,212,,18,7154,2092,112,0.21,23.52,France
5a60153a-ab7f-4170-ac15-5b6a24b546e9,548728,3905,206,,34,4,,112,0.21,23.52,United Kingdom
fa7da2f5-16ee-44aa-aa54-74ea0a8e2fd5,559715,1457,206,,34,4,,112,0.21,23.52,United Kingdom
501d2696-d5b8-4e35-9c9c-dcf76983f21b,548728,3905,212,,34,4,,112,0.21,23.52,United Kingdom
562aeadd-fe1a-4eaa-a6d3-72bd7d12a0f5,540642,1578,207,,18,7154,4510,112,0.21,23.52,France
c666140d-1346-4211-9978-d8fb43582ff1,571328,2297,204,,20,936,,112,0.21,23.52,Germany
e7832c95-97eb-40d6-bbca-f69b534e5be5,546089,1027,209,,34,4,,120,0.21,25.2,United Kingdom
508e7251-cb38-41ea-8eb1-58d23c57bb44,577057,1298,211,,34,4,,120,0.21,25.2,United Kingdom
ee045a1b-dd0b-4108-886e-283e82d21aee,543470,3146,211,,34,4,3744,120,0.21,25.2,United Kingdom
3c638b95-630a-4655-8adc-f6e1068a89e8,540387,3077,210,,34,4,4406,120,0.21,25.2,United Kingdom
cdd617a9-1a4a-427e-a06b-90c393a2c5cc,554091,303,209,,34,4,,120,0.21,25.2,United Kingdom
c8ecc341-f594-44e1-9382-e8f18836377e,564049,2397,209,,34,4,,120,0.21,25.2,United Kingdom
bc66f2f5-be0c-4032-b0c9-1e31903a25c5,570458,1240,211,,34,4,,120,0.21,25.2,United Kingdom
2bb9bb5a-6a80-44fb-8301-7619047c6dd3,563750,1900,209,,34,4,,120,0.21,25.2,United Kingdom
f0f2a6f9-a0d9-4204-aa32-f4f9f1b48951,581125,265,203,,34,4,,120,0.21,25.2,United Kingdom
1d1aa9de-0675-40b8-93e3-46a24f068bc7,544051,2822,210,,34,4,4891,120,0.21,25.2,United Kingdom
71ad4a8f-fa49-409e-abcf-b364268684d5,546317,4338,208,,34,4,,120,0.21,25.2,United Kingdom
b01babec-89a7-4a5c-b6a0-b13fbc78bb23,567853,2411,210,,34,4,,120,0.21,25.2,United Kingdom
83701f68-fb82-48b8-8dd6-77ec62b3f82a,559794,2822,208,,34,4,,120,0.21,25.2,United Kingdom
2ebba4c8-bd4c-4d43-b1d9-c560b7c6a495,537829,3614,211,,34,4,3099,120,0.21,25.2,United Kingdom
51494acd-6d96-4149-b69c-7d1867245644,542419,935,203,,34,4,1635,120,0.21,25.2,United Kingdom
05a09991-826e-4f20-a989-fe34f3c70bf8,537050,3058,208,,34,4,72,120,0.21,25.2,United Kingdom
f3cffe89-74a1-4810-b22d-14151d06d5b7,550464,3231,11018,,34,4,,120,0.21,25.2,United Kingdom
6adf6081-f0d4-466c-bf8d-497bad58949e,546861,16,211,10,21,5425,,120,0.21,25.2,EIRE
daa55448-cbae-4762-929b-9216d0965bef,554650,1578,211,,18,7154,,120,0.21,25.2,France
c6a94285-bb0d-4087-a29a-37085809ff52,569530,1781,202,,34,4,,120,0.21,25.2,United Kingdom
6b11bb77-9896-4095-b345-572b6906f265,537758,1900,210,,34,4,4149,120,0.21,25.2,United Kingdom
5c2520fb-9884-40eb-8cd1-05cd500f4a6c,566290,2555,209,,34,4,,120,0.21,25.2,United Kingdom
3fd6e1a8-a25a-49ce-8c30-85646ed9a050,560366,3841,211,,34,4,,120,0.21,25.2,United Kingdom
4b9395aa-0c53-4d49-9d6f-78f3c1639570,545826,2890,208,,34,4,,120,0.21,25.2,United Kingdom
e2e93351-ab0e-4218-894f-bac09de57298,575481,3020,209,,34,4,,120,0.21,25.2,United Kingdom
6253af3f-8b89-411b-bbcf-3530fabad8bb,579571,2919,209,,34,4,,120,0.21,25.2,United Kingdom
286d1031-1200-453e-ab9e-a742a91d07b5,575944,3992,209,,34,4,,120,0.21,25.2,United Kingdom
b6f06b9f-1000-4ae0-9543-50ee5c5e5122,551656,16,210,,21,5425,,120,0.21,25.2,EIRE
238eab0a-3f06-454d-94de-a86b103059de,550304,3258,210,,34,4,,120,0.21,25.2,United Kingdom
b237b6a1-3b66-4507-8b54-aa7246952c15,577008,1894,208,,34,4,,120,0.21,25.2,United Kingdom
ddd5f35a-8088-49ad-9ef4-2e5309100a94,549577,2458,209,,34,4,,120,0.21,25.2,United Kingdom
57c29d5c-a1e4-4b51-bd40-95822268081c,551982,2195,209,,34,4,,120,0.21,25.2,United Kingdom
db4fb69f-a663-4aba-9457-cbb897ddaba4,552854,2376,209,1,34,4,,120,0.21,25.2,United Kingdom
998082d4-5746-4631-9361-d21407692f24,547058,3244,211,,34,4,,120,0.21,25.2,United Kingdom
454f5b53-fbbe-42ff-8d4c-bd8ff8b2caec,549316,3757,211,,20,936,,120,0.21,25.2,Germany
8c984ce9-7709-478d-a04d-82e2dccfb4ac,548728,3905,208,,34,4,,120,0.21,25.2,United Kingdom
1f808317-f395-43cc-9f05-13b068801aae,548796,948,209,,34,4,,120,0.21,25.2,United Kingdom
43124380-5f3b-47df-b7a8-880a5871e963,561888,3258,211,,34,4,,120,0.21,25.2,United Kingdom
21cfdacc-9595-487f-b170-4ccf144a4943,575908,4099,209,,34,4,,120,0.21,25.2,United Kingdom
79c5f838-4599-4048-90a5-135a277b5625,570117,1531,211,,34,4,,120,0.21,25.2,United Kingdom
849bb258-437d-4fbe-a741-84f24a77cb4b,553054,630,209,,34,4,,120,0.21,25.2,United Kingdom
981d9990-f713-4594-b253-07eef290c97f,563437,3244,208,,34,4,,120,0.21,25.2,United Kingdom
621d9db7-3785-480b-8d4a-45ef5e7a01ab,574326,4338,211,,34,4,,120,0.21,25.2,United Kingdom
4de91a4f-51d3-475e-ae92-a83fd248e317,571046,1920,211,,34,4,,120,0.21,25.2,United Kingdom
b0490185-8fb4-4806-b2a1-ae4e762bb101,540642,1578,209,,18,7154,4510,120,0.21,25.2,France
4a2509e1-d832-4b59-8583-639e52922ca7,572558,2458,211,,34,4,,120,0.21,25.2,United Kingdom
1c35447c-3553-4f54-a510-63b78b476011,546417,3058,210,,34,4,,120,0.21,25.2,United Kingdom
cc75528e-4821-4bef-b1eb-07b3a1e0b11c,545468,3992,209,,34,4,,120,0.21,25.2,United Kingdom
ced3c2a2-cb3d-4f8e-950c-094930b8d4c8,569406,785,210,,34,4,,120,0.21,25.2,United Kingdom
4898413f-cb5a-479b-85fe-24ec45c23b91,538902,3698,210,,34,4,261,120,0.21,25.2,United Kingdom
abde888d-da16-43c9-bc3c-c0ad1365a98e,576213,2001,211,,34,4,,120,0.21,25.2,United Kingdom
ab294fd6-2ffa-4d6a-a3fd-1697293ce413,550274,3614,208,,34,4,,120,0.21,25.2,United Kingdom
df32588c-7615-4448-8b90-cee3379e54f8,566740,1936,211,,34,4,,120,0.21,25.2,United Kingdom
620fb50b-9f71-4b12-b0e9-0355b3cffb93,543196,2748,211,,34,4,1744,120,0.21,25.2,United Kingdom
6a2c2dfe-d06c-4f7f-b2da-0e9f5db56c8e,536587,1476,211,,34,4,43,120,0.21,25.2,United Kingdom
9f031b5d-86b8-4272-8d26-c827a614cb2d,546913,2642,210,10,34,4,,120,0.21,25.2,United Kingdom
dbb82b16-6f44-4aef-8e02-858a1e46b0df,552315,3503,210,,18,7154,,120,0.21,25.2,France
f31bcfc1-0d4f-49d0-81e0-031adbd8d343,547383,2292,209,,20,936,,120,0.21,25.2,Germany
90299274-78c0-4dc2-9b2c-f9d97b6fa7f9,536408,3381,208,,34,4,1055,120,0.21,25.2,United Kingdom
1a7f160e-99c2-43da-9b54-838aeadc3ad4,546850,507,210,10,34,4,,120,0.21,25.2,United Kingdom
455bd517-714b-4abd-a994-eb140c2fe650,565204,1556,211,,34,4,,120,0.21,25.2,United Kingdom
97612e0f-df9d-4b71-8e50-192b6b5aae7f,568650,2340,210,,33,4395,,120,0.21,25.2,Switzerland
43f070c4-0162-42a9-8388-f2d46964164e,580221,3258,211,,34,4,,120,0.21,25.2,United Kingdom
2928729e-e497-4484-a878-58d32ed5b2c2,560259,3784,210,,34,4,,120,0.21,25.2,United Kingdom
667e390e-3889-4ce5-aec8-5b34d1e4eeb3,552874,2277,209,,20,936,,120,0.21,25.2,Germany
1ad477ee-cc77-44b4-af27-7582eecbdc87,578509,3757,209,,20,936,,120,0.21,25.2,Germany
c037d73f-700f-4072-88a7-46d788d5e9c0,556214,4338,208,,34,4,,120,0.21,25.2,United Kingdom
c88072aa-cee9-4ace-a8a2-9c148f06cdd9,541277,43,200,,20,936,487,120,0.21,25.2,Germany
f9840d86-fad5-41b8-a052-da62de38f5d4,574478,1001,211,,34,4,,120,0.21,25.2,United Kingdom
3f43f54e-c9b1-43b8-874f-4674393b7e7a,566269,1027,207,,34,4,,120,0.21,25.2,United Kingdom
12f3af74-9eb5-4302-a25e-b8349c8f3c17,555734,2890,211,,34,4,,120,0.21,25.2,United Kingdom
041a0838-4f32-4180-84e9-5ad58bfa35a5,576689,2919,209,,34,4,,120,0.21,25.2,United Kingdom
841c3503-b3c6-4daa-bb3a-5666e0a03670,557026,3992,210,,34,4,,120,0.21,25.2,United Kingdom
98b93249-3a3d-481f-9e4f-1d1e938c333c,557669,21,210,,18,7154,,120,0.21,25.2,France
21968078-e8d0-4f6e-91c3-0df650c2e6cf,540798,3562,113,,34,4,456,120,0.21,25.2,United Kingdom
5b6b4b7b-dd03-4e5a-ad6c-cff3853d23f2,548451,3562,113,,34,4,,120,0.21,25.2,United Kingdom
8341f959-329f-4174-83c5-932fcef257d8,564337,57,211,,20,936,,120,0.21,25.2,Germany
ded0a5d3-c44b-43dd-b154-d6e15e3070e5,544460,1072,208,,34,4,1906,120,0.21,25.2,United Kingdom
e7281ea7-596e-4eba-8c68-28d385c9f16a,558696,1631,208,,34,4,,120,0.21,25.2,United Kingdom
d0b6709b-af76-4571-9b97-b3b79099e641,542103,3905,209,,34,4,3597,120,0.21,25.2,United Kingdom
742051e3-150c-4ee1-abd1-aa3080bd763e,573888,2890,210,,34,4,,120,0.21,25.2,United Kingdom
30f85b60-30f2-4c18-bfa6-f7706cdac70f,561246,3146,208,,34,4,,120,0.21,25.2,United Kingdom
830c8fc1-4a72-4864-9ed3-40eb10da5838,574317,425,11014,,34,4,,120,0.21,25.200000000000003,United Kingdom
39d99b84-9d4b-49db-b415-b4afef2d72b3,561325,953,113,,34,4,,129,0.21,27.09,United Kingdom
b9eaf8c2-8d0e-44b3-acf5-0e37b87cedf2,560393,3831,202,,34,4,,140,0.21,29.4,United Kingdom
1bda581d-8647-49c6-8a52-a1a2c733e27d,580528,16,7305,,21,5425,,144,0.21,30.24,EIRE
9dba33db-298c-48f4-b485-9b965d099d35,551346,1341,3282,,25,14031,,144,0.21,30.24,Belgium
789407a0-e6b0-4845-9c3e-a0ce520fcb17,546687,1517,3279,,34,4,,144,0.21,30.24,United Kingdom
7b92306d-c807-484b-90b4-aee7ae0a4a2b,570661,3375,3280,,34,4,,144,0.21,30.24,United Kingdom
6d364c66-8190-4983-b8d8-80af90cc54ef,580671,643,7322,,34,4,,144,0.21,30.24,United Kingdom
4ae1c27c-b0c2-493d-a5f7-0257bccbad89,560453,1445,3280,,34,4,,144,0.21,30.24,United Kingdom
ddcedcd5-4ec0-41c5-b989-7578661ff2eb,554371,1524,3280,,34,4,,144,0.21,30.24,United Kingdom
3be95f25-8276-4987-890a-cefe6941be44,556188,,3279,,34,4,,144,0.21,30.24,United Kingdom
88a94d50-527d-46a6-9024-8623e629049d,554989,561,200,,34,4,,144,0.21,30.24,United Kingdom
da970a1d-8334-4cc8-8d04-1479d83cd0a8,555263,689,3279,,34,4,,144,0.21,30.24,United Kingdom
eef1093a-ff5e-4050-8295-69e109575405,561222,1965,3279,,34,4,,144,0.21,30.24,United Kingdom
113236b2-4659-49c4-bbb8-151dea049dd3,559704,3733,3281,,18,7154,,144,0.21,30.24,France
9a12183b-177d-49cb-a29f-1f6a622ce86d,557026,3992,3280,,34,4,,144,0.21,30.24,United Kingdom
ae17820d-ad25-4d70-a5fb-b8e37a0102f6,556494,102,3280,,34,4,,144,0.21,30.24,United Kingdom
b5c1b705-db12-4a6f-b045-e7b9cc092082,552013,1361,3281,,33,4395,,144,0.21,30.24,Switzerland
c7f2670f-154b-4a04-a1f4-576a4e87d730,580636,1631,7321,,34,4,,144,0.21,30.24,United Kingdom
4d6b63e1-0dea-4603-ab5c-ffb24ee42805,545910,4323,3279,4,34,4,,144,0.21,30.24,United Kingdom
833dfd25-8a7d-4185-b8e4-45fa769bb4ea,569028,16,3279,,21,5425,,144,0.21,30.24,EIRE
ea4ada9b-22f9-4192-b572-033663ec6dcc,538198,955,3282,,34,4,2251,144,0.21,30.24,United Kingdom
0c042b94-46b1-470c-ae25-abf27056908e,562730,3375,3280,,34,4,,144,0.21,30.24,United Kingdom
762f790a-81c7-4ee6-8c10-a2e28269b4ee,552843,2115,295,1,34,4,,144,0.21,30.24,United Kingdom
f8a3fd22-3b5e-4222-b655-fa84fe977931,568166,3058,3279,,34,4,,144,0.21,30.24,United Kingdom
4d1a7877-617b-4b34-8cfc-9311db668deb,557276,1072,3279,,34,4,,144,0.21,30.24,United Kingdom
507f8671-80c3-4297-8252-be825980d549,580819,1553,7305,,34,4,,144,0.21,30.24,United Kingdom
74d83bdd-0b28-4cea-a233-2d2e110215dd,547350,3151,3281,,34,4,,144,0.21,30.24,United Kingdom
fbd24e78-cca5-44aa-a24b-61ea3cfa836d,555550,3664,3280,,34,4,,144,0.21,30.24,United Kingdom
4eda5ba0-e908-42f7-aa7d-1a5e7c8c4eff,554964,1422,3279,,34,4,,144,0.21,30.24,United Kingdom
b63f71d6-8fc0-45ee-a02e-95f391db067c,545156,1774,3282,,34,4,2964,144,0.21,30.24,United Kingdom
ad715449-a6de-4758-95a1-2b1ced070cc2,537065,2257,3281,,18,7154,2092,144,0.21,30.24,France
9cc43299-29d3-4dc9-908c-246eddaad045,566290,2555,3279,,34,4,,144,0.21,30.24,United Kingdom
514436b9-7156-4c76-aad0-30610884c180,542393,2657,3282,,34,4,562,144,0.21,30.24,United Kingdom
449bd47e-a650-499e-b5ef-27457d56c5ef,546089,1027,3279,,34,4,,144,0.21,30.24,United Kingdom
9d419f7a-5a9c-42e9-8b54-c5f96bdbe448,538853,1749,294,,34,4,4258,144,0.21,30.24,United Kingdom
ebbbf5cb-6a4a-472a-8980-1d0de1f07afe,568193,2053,295,,34,4,,144,0.21,30.24,United Kingdom
0dc9a38c-4f3c-4d33-8609-c37be1360a00,538625,325,3280,,34,4,3283,144,0.21,30.24,United Kingdom
7c774953-c005-4c8f-b151-81ac4821d2b8,568198,3387,294,,34,4,,144,0.21,30.24,United Kingdom
2d887a7f-e4b8-466e-a22f-2ddc99e94c73,544692,3854,3280,,34,4,1911,144,0.21,30.24,United Kingdom
89e31144-1d2e-49a6-a514-b79043fe4b16,581443,4049,7322,,34,4,,144,0.21,30.24,United Kingdom
761b1e6b-8c50-4961-8e3e-60b954fdd753,562108,892,3280,,34,4,,144,0.21,30.24,United Kingdom
c4c713e5-8cf0-40d2-8f0f-d3dcb96128c3,558293,1100,3281,,34,4,,144,0.21,30.24,United Kingdom
ca237ade-76d4-428c-86e6-b348f5432cdd,546429,2765,295,,34,4,,144,0.21,30.24,United Kingdom
20400735-abd3-431c-99a0-962e04654889,557749,987,3279,,34,4,,144,0.21,30.24,United Kingdom
157dc38a-7ebc-483d-9e52-35a1ee470106,550184,990,3280,,34,4,,144,0.21,30.24,United Kingdom
0cd064a5-9111-441d-bf42-cbca9be852be,571779,1298,3280,,34,4,,144,0.21,30.24,United Kingdom
e2dc8185-0941-410c-8392-fd7ed4a6c2eb,568703,1298,3281,,34,4,,144,0.21,30.24,United Kingdom
805f887a-f7d9-4de2-a47a-ca18f85ce12f,539036,4338,3279,,34,4,1356,144,0.21,30.24,United Kingdom
1a3d639a-8ba7-4f82-af07-c31e3cdc49d1,546681,626,3279,,34,4,,144,0.21,30.24,United Kingdom
61c53d64-024d-4492-ac47-4d186abffdf1,541844,1072,3279,,34,4,3611,144,0.21,30.24,United Kingdom
317fad2d-cf64-4fc9-9100-e88c3ada7754,544461,3189,186,,34,4,3872,144,0.21,30.24,United Kingdom
7186bb67-8f2d-4d4c-ae2f-06558e3fc00f,581433,16,7318,,21,5425,,144,0.21,30.24,EIRE
d65eb6a1-caf4-44ad-84a1-9560d02c70b3,545468,3992,3279,,34,4,,144,0.21,30.24,United Kingdom
d7a1854c-2c8a-4674-9180-ff62925201fa,558200,417,3280,,34,4,,144,0.21,30.24,United Kingdom
50cc3976-cedb-4aba-b896-e5efb6450eb8,568833,1659,3281,,34,4,,144,0.21,30.24,United Kingdom
dc860b64-5efd-4e48-a777-1d33e5caf200,570197,3252,3279,,34,4,,144,0.21,30.24,United Kingdom
a713df46-6ba3-44bd-8766-3a0446fe7476,545312,4185,294,,34,4,4999,144,0.21,30.24,United Kingdom
